;ID_Bestand;Titel;Autoren;Jahr;Gattung;Kennung;Zugriffsort
5673;5674;Wie eine Träne im Ozean;Manès Sperber;1961.0;Roman;LZl64127;OEi62504
5674;5675;Wie eine Träne im Ozean;Manès Sperber;1961.0;Roman;dPV83960;pCu17486
5675;5676;Wie eine Träne im Ozean;Manès Sperber;1961.0;Roman;QaE40513;NCq35976
5676;5677;Wie eine Träne im Ozean;Manès Sperber;1961.0;Roman;YEN63502;ciP27036
5677;5678;Wie eine Träne im Ozean;Manès Sperber;1961.0;Roman;Vxe70385;HlC75983
5678;5679;Die Ethik;Baruch de Spinoza;1677.0;Philosophie;RGU31486;xua39271
5679;5680;Die Ethik;Baruch de Spinoza;1677.0;Philosophie;gCx49205;SGs29476
5680;5681;Die Ethik;Baruch de Spinoza;1677.0;Philosophie;Mmg89371;MbV58490
5681;5682;Die Ethik;Baruch de Spinoza;1677.0;Philosophie;hEc52739;Pat51497
5682;5683;Die Ethik;Baruch de Spinoza;1677.0;Philosophie;gvc03524;Anl08691
5683;5684;Die Feuerzangenbowle;Heinrich Spoerl;1933.0;Roman;duP41397;Mif12549
5684;5685;Die Feuerzangenbowle;Heinrich Spoerl;1933.0;Roman;Wgu56108;KJY53791
5685;5686;Die Feuerzangenbowle;Heinrich Spoerl;1933.0;Roman;Bsn78314;mQp38072
5686;5687;Die Feuerzangenbowle;Heinrich Spoerl;1933.0;Roman;ZBh05976;yDm70591
5687;5688;Die Feuerzangenbowle;Heinrich Spoerl;1933.0;Roman;LYt25031;GyT84275
5688;5689;Die Feuerzangenbowle;Heinrich Spoerl;1933.0;Roman;Vxe80279;cZX31589
5689;5690;Heidi;Johanna Spyri;1880.0;Kinderbuch;gar98270;mKZ19856
5690;5691;Heidi;Johanna Spyri;1880.0;Kinderbuch;XAR86492;tBv82976
5691;5692;Heidi;Johanna Spyri;1880.0;Kinderbuch;RJZ63047;nOL10853
5692;5693;Heidi;Johanna Spyri;1880.0;Kinderbuch;JDz09643;zbp47308
5693;5694;Heidi;Johanna Spyri;1880.0;Kinderbuch;rWh15782;AGf90713
5694;5695;Über Deutschland;Anne Louise Germaine de Staël;1813.0;Sachbuch;yvx41356;Mak94728
5695;5696;Über Deutschland;Anne Louise Germaine de Staël;1813.0;Sachbuch;dbK24685;wAQ05627
5696;5697;Über Deutschland;Anne Louise Germaine de Staël;1813.0;Sachbuch;CYp54672;LBE56890
5697;5698;Über Deutschland;Anne Louise Germaine de Staël;1813.0;Sachbuch;vJN69874;CHr76094
5698;5699;Über Deutschland;Anne Louise Germaine de Staël;1813.0;Sachbuch;GsW62187;Jup86579
5699;5700;Über Deutschland;Anne Louise Germaine de Staël;1813.0;Sachbuch;uIp45163;enV93481
5700;5701;Ungefähre Landschaft;Peter Stamm;2001.0;Roman;ejM92574;yJD32607
5701;5702;Ungefähre Landschaft;Peter Stamm;2001.0;Roman;TOw79560;bjX45721
5702;5703;Ungefähre Landschaft;Peter Stamm;2001.0;Roman;egf43190;ygu93864
5703;5704;Ungefähre Landschaft;Peter Stamm;2001.0;Roman;HWk85671;kiQ61703
5704;5705;Ungefähre Landschaft;Peter Stamm;2001.0;Roman;Fxw86523;GIt02394
5705;5706;Ungefähre Landschaft;Peter Stamm;2001.0;Roman;FEA40569;rkn29076
5706;5707;Ungefähre Landschaft;Peter Stamm;2001.0;Roman;fUp42391;naL62953
5707;5708;Ungefähre Landschaft;Peter Stamm;2001.0;Roman;zog14786;Jej96127
5708;5709;Wie ich Livingstone fand;Henry Morton Stanley;1872.0;Sachbuch;gSN70169;Psi92614
5709;5710;Wie ich Livingstone fand;Henry Morton Stanley;1872.0;Sachbuch;Uiz20761;krM15074
5710;5711;Wie ich Livingstone fand;Henry Morton Stanley;1872.0;Sachbuch;WDR27648;hxJ76519
5711;5712;Wie ich Livingstone fand;Henry Morton Stanley;1872.0;Sachbuch;qtG67320;GmV38914
5712;5713;Wie ich Livingstone fand;Henry Morton Stanley;1872.0;Sachbuch;uDt47168;Yfy27539
5713;5714;Wie ich Livingstone fand;Henry Morton Stanley;1872.0;Sachbuch;Bvj92531;VPO69570
5714;5715;Wie ich Livingstone fand;Henry Morton Stanley;1872.0;Sachbuch;JtR64912;ovs54671
5715;5716;Wie ich Livingstone fand;Henry Morton Stanley;1872.0;Sachbuch;ecz15726;orE56291
5716;5717;Autobiographie von Alice B. Toklas;Gertrude Stein;1933.0;Autobiografie;nOk24603;cxZ64895
5717;5718;Autobiographie von Alice B. Toklas;Gertrude Stein;1933.0;Autobiografie;SWB71042;MuI40168
5718;5719;Autobiographie von Alice B. Toklas;Gertrude Stein;1933.0;Autobiografie;MBY39276;TKG09168
5719;5720;Autobiographie von Alice B. Toklas;Gertrude Stein;1933.0;Autobiografie;UeT09265;pZR29453
5720;5721;Autobiographie von Alice B. Toklas;Gertrude Stein;1933.0;Autobiografie;IRi82435;TcO21370
5721;5722;Autobiographie von Alice B. Toklas;Gertrude Stein;1933.0;Autobiografie;JbF57041;yGk04169
5722;5723;Die Früchte des Zorns;John Steinbeck;1939.0;Roman;LWe90265;JmL76942
5723;5724;Die Früchte des Zorns;John Steinbeck;1939.0;Roman;QUr30745;AFW16745
5724;5725;Die Früchte des Zorns;John Steinbeck;1939.0;Roman;EgG35127;ocA16304
5725;5726;Die Früchte des Zorns;John Steinbeck;1939.0;Roman;yIr51932;hFA93681
5726;5727;Die Früchte des Zorns;John Steinbeck;1939.0;Roman;KHE27918;ghL30574
5727;5728;Die Früchte des Zorns;John Steinbeck;1939.0;Roman;NDC94362;nbE84609
5728;5729;Jenseits von Eden;John Steinbeck;1952.0;Roman;dFb72580;OhC80395
5729;5730;Jenseits von Eden;John Steinbeck;1952.0;Roman;HgM17903;oGF65097
5730;5731;Jenseits von Eden;John Steinbeck;1952.0;Roman;ZSP30795;rgv72603
5731;5732;Jenseits von Eden;John Steinbeck;1952.0;Roman;Zur38026;DKy37180
5732;5733;Jenseits von Eden;John Steinbeck;1952.0;Roman;Pie36079;Ace20869
5733;5734;Jenseits von Eden;John Steinbeck;1952.0;Roman;qiu80453;Grb03659
5734;5735;Jenseits von Eden;John Steinbeck;1952.0;Roman;gBC48732;rFH17630
5735;5736;Die Geheimwissenschaft im Umriss;Rudolf Steiner;1910.0;Sachbuch;YVX60795;hxe48072
5736;5737;Die Geheimwissenschaft im Umriss;Rudolf Steiner;1910.0;Sachbuch;MJj60294;ObH51827
5737;5738;Die Geheimwissenschaft im Umriss;Rudolf Steiner;1910.0;Sachbuch;mnJ50483;njI46950
5738;5739;Die Geheimwissenschaft im Umriss;Rudolf Steiner;1910.0;Sachbuch;vUn84195;JnN89461
5739;5740;Die Geheimwissenschaft im Umriss;Rudolf Steiner;1910.0;Sachbuch;kaR40798;Wti46581
5740;5741;Die Geheimwissenschaft im Umriss;Rudolf Steiner;1910.0;Sachbuch;GIE69031;RQJ29476
5741;5742;Rot und Schwarz;Stendhal;1830.0;Roman;XSG21497;EeP30815
5742;5743;Rot und Schwarz;Stendhal;1830.0;Roman;Gou43705;xcK42860
5743;5744;Rot und Schwarz;Stendhal;1830.0;Roman;tPU17529;CuG25486
5744;5745;Rot und Schwarz;Stendhal;1830.0;Roman;eWn56213;mBh69438
5745;5746;Rot und Schwarz;Stendhal;1830.0;Roman;wWX07843;mkW74802
5746;5747;Rot und Schwarz;Stendhal;1830.0;Roman;Sko13589;hPH14928
5747;5748;Die Kartause von Parma;Stendhal;1839.0;Roman;Oou58910;nNC72569
5748;5749;Die Kartause von Parma;Stendhal;1839.0;Roman;lrb56879;GUg56201
5749;5750;Die Kartause von Parma;Stendhal;1839.0;Roman;PhG09275;PlY91375
5750;5751;Die Kartause von Parma;Stendhal;1839.0;Roman;ngc27108;awX46390
5751;5752;Die Kartause von Parma;Stendhal;1839.0;Roman;HFs71093;leQ41379
5752;5753;Die Kartause von Parma;Stendhal;1839.0;Roman;HjT36480;VyG96708
5753;5754;Aus dem Wörterbuch des Unmenschen;Dolf Sternberger;1957.0;Sachbuch;HwI95147;xcl59834
5754;5755;Aus dem Wörterbuch des Unmenschen;Dolf Sternberger;1957.0;Sachbuch;GhB09761;jlV58219
5755;5756;Aus dem Wörterbuch des Unmenschen;Dolf Sternberger;1957.0;Sachbuch;moA23978;saU52936
5756;5757;Aus dem Wörterbuch des Unmenschen;Dolf Sternberger;1957.0;Sachbuch;eHX38064;ZRz01629
5757;5758;Aus dem Wörterbuch des Unmenschen;Dolf Sternberger;1957.0;Sachbuch;SXN46780;AlO75689
5758;5759;Aus dem Wörterbuch des Unmenschen;Dolf Sternberger;1957.0;Sachbuch;UwW20438;oWj10738
5759;5760;Aus dem Wörterbuch des Unmenschen;Dolf Sternberger;1957.0;Sachbuch;NYb32514;Qrm31468
5760;5761;Aus dem Wörterbuch des Unmenschen;Dolf Sternberger;1957.0;Sachbuch;hwz62541;fgD75812
5761;5762;Leben und Ansichten von Tristram Shandy, Gentleman;Laurence Sterne;1759.0;Roman;fDb26940;epd79415
5762;5763;Leben und Ansichten von Tristram Shandy, Gentleman;Laurence Sterne;1759.0;Roman;prY68539;oGg92761
5763;5764;Leben und Ansichten von Tristram Shandy, Gentleman;Laurence Sterne;1759.0;Roman;xgD90687;eAt08743
5764;5765;Leben und Ansichten von Tristram Shandy, Gentleman;Laurence Sterne;1759.0;Roman;xwB98173;FVN52018
5765;5766;Leben und Ansichten von Tristram Shandy, Gentleman;Laurence Sterne;1759.0;Roman;AvC43897;kbe87690
5766;5767;Leben und Ansichten von Tristram Shandy, Gentleman;Laurence Sterne;1759.0;Roman;Epa94382;JYu60372
5767;5768;Leben und Ansichten von Tristram Shandy, Gentleman;Laurence Sterne;1759.0;Roman;qJw45369;ktg94185
5768;5769;Der seltsame Fall des Dr. Jekyll und Mr. Hyde;Robert Louis Stevenson;1886.0;Roman;QNL14653;Bpo68207
5769;5770;Der seltsame Fall des Dr. Jekyll und Mr. Hyde;Robert Louis Stevenson;1886.0;Roman;OgQ63819;dsv38072
5770;5771;Der seltsame Fall des Dr. Jekyll und Mr. Hyde;Robert Louis Stevenson;1886.0;Roman;htp18072;woF36840
5771;5772;Der seltsame Fall des Dr. Jekyll und Mr. Hyde;Robert Louis Stevenson;1886.0;Roman;xTv73845;YAd59248
5772;5773;Der seltsame Fall des Dr. Jekyll und Mr. Hyde;Robert Louis Stevenson;1886.0;Roman;dEa31926;yWP81576
5773;5774;Der seltsame Fall des Dr. Jekyll und Mr. Hyde;Robert Louis Stevenson;1886.0;Roman;BKg69035;ScC97068
5774;5775;Die Schatzinsel;Robert Louis Stevenson;1897.0;Roman;umo13092;wGe38041
5775;5776;Die Schatzinsel;Robert Louis Stevenson;1897.0;Roman;thz70924;UFp91723
5776;5777;Die Schatzinsel;Robert Louis Stevenson;1897.0;Roman;faI46205;LoC90415
5777;5778;Die Schatzinsel;Robert Louis Stevenson;1897.0;Roman;AVe60541;lOE27640
5778;5779;Die Schatzinsel;Robert Louis Stevenson;1897.0;Roman;rKV16490;NBh08642
5779;5780;Die Schatzinsel;Robert Louis Stevenson;1897.0;Roman;dHW34052;NFl60742
5780;5781;Die Schatzinsel;Robert Louis Stevenson;1897.0;Roman;AFR37045;jzD58294
5781;5782;Die Schatzinsel;Robert Louis Stevenson;1897.0;Roman;Ijn20819;xOw42160
5782;5783;Der Nachsommer;Adalbert Stifter;1857.0;Roman;LXl45172;DMl69278
5783;5784;Der Nachsommer;Adalbert Stifter;1857.0;Roman;GDl61304;HCe82906
5784;5785;Der Nachsommer;Adalbert Stifter;1857.0;Roman;niJ30168;bUI50981
5785;5786;Der Nachsommer;Adalbert Stifter;1857.0;Roman;EeV85627;LdJ21357
5786;5787;Der Nachsommer;Adalbert Stifter;1857.0;Roman;QVp72310;buZ71529
5787;5788;Der Nachsommer;Adalbert Stifter;1857.0;Roman;Qsi31679;HYA78615
5788;5789;Der Nachsommer;Adalbert Stifter;1857.0;Roman;Pxu40532;UmC89146
5789;5790;Der Nachsommer;Adalbert Stifter;1857.0;Roman;sFx35981;skY28943
5790;5791;Dracula;Bram Stoker;1897.0;Roman;Qkd87453;coO86391
5791;5792;Dracula;Bram Stoker;1897.0;Roman;MpR14856;tEz60198
5792;5793;Dracula;Bram Stoker;1897.0;Roman;Usi53098;qky39470
5793;5794;Dracula;Bram Stoker;1897.0;Roman;Qxe28965;Vqe02743
5794;5795;Dracula;Bram Stoker;1897.0;Roman;evz61509;cju23016
5795;5796;Dracula;Bram Stoker;1897.0;Roman;vYa38517;EZs47682
5796;5797;Dracula;Bram Stoker;1897.0;Roman;xqf80795;meX84163
5797;5798;Immensee;Theodor Storm;1850.0;Novelle;YWM13560;DPv25714
5798;5799;Immensee;Theodor Storm;1850.0;Novelle;tVW23087;ZeQ67395
5799;5800;Immensee;Theodor Storm;1850.0;Novelle;aqm12908;XQu43029
5800;5801;Immensee;Theodor Storm;1850.0;Novelle;EDz12068;vSf75904
5801;5802;Immensee;Theodor Storm;1850.0;Novelle;nZU94053;TEG30916
5802;5803;Der Schimmelreiter;Theodor Storm;1888.0;Novelle;yxM91768;AvZ84026
5803;5804;Der Schimmelreiter;Theodor Storm;1888.0;Novelle;OZS74618;yLo75843
5804;5805;Der Schimmelreiter;Theodor Storm;1888.0;Novelle;NSV84193;Oul01486
5805;5806;Der Schimmelreiter;Theodor Storm;1888.0;Novelle;bMD57193;gfe75398
5806;5807;Der Schimmelreiter;Theodor Storm;1888.0;Novelle;uof21860;AuP98362
5807;5808;Der Schimmelreiter;Theodor Storm;1888.0;Novelle;gmI96127;bOD13590
5808;5809;Der Schimmelreiter;Theodor Storm;1888.0;Novelle;oLs47318;CSr87052
5809;5810;Der Schimmelreiter;Theodor Storm;1888.0;Novelle;bLF07934;edi21387
5810;5811;Paare, Passanten;Botho Strauß;1981.0;Erzählung;drq51826;OqG69128
5811;5812;Paare, Passanten;Botho Strauß;1981.0;Erzählung;Jtl28510;BmC63198
5812;5813;Paare, Passanten;Botho Strauß;1981.0;Erzählung;owP96741;QBu15346
5813;5814;Paare, Passanten;Botho Strauß;1981.0;Erzählung;OIA47136;OyE95213
5814;5815;Paare, Passanten;Botho Strauß;1981.0;Erzählung;etL21637;JmE13276
5815;5816;Das rote Zimmer;August Strindberg;1879.0;Roman;jla89540;vCH63129
5816;5817;Das rote Zimmer;August Strindberg;1879.0;Roman;zyD58271;yKP42819
5817;5818;Das rote Zimmer;August Strindberg;1879.0;Roman;OSK50471;Qdw65418
5818;5819;Das rote Zimmer;August Strindberg;1879.0;Roman;UVT86421;qgK32689
5819;5820;Das rote Zimmer;August Strindberg;1879.0;Roman;Ymn18642;xXv27198
5820;5821;Das rote Zimmer;August Strindberg;1879.0;Roman;fHx61037;PlF42107
5821;5822;Das rote Zimmer;August Strindberg;1879.0;Roman;taD13045;khs32018
5822;5823;Der Laden;Erwin Strittmatter;1983.0;Roman;nAD20814;jcu45023
5823;5824;Der Laden;Erwin Strittmatter;1983.0;Roman;Xvo71069;xSN80197
5824;5825;Der Laden;Erwin Strittmatter;1983.0;Roman;CGt34508;JSf30625
5825;5826;Der Laden;Erwin Strittmatter;1983.0;Roman;Pnd13594;dAQ05192
5826;5827;Der Laden;Erwin Strittmatter;1983.0;Roman;BeW54703;waf34507
5827;5828;Der Laden;Erwin Strittmatter;1983.0;Roman;TCO27409;Con21093
5828;5829;Der Laden;Erwin Strittmatter;1983.0;Roman;xWb49302;ygs07326
5829;5830;Picknick am Wegesrand;Arkadi Strugatzki, Boris Strugatzki;1972.0;Roman;JQM28197;UbD13657
5830;5831;Picknick am Wegesrand;Arkadi Strugatzki, Boris Strugatzki;1972.0;Roman;YXv89470;sbF49816
5831;5832;Picknick am Wegesrand;Arkadi Strugatzki, Boris Strugatzki;1972.0;Roman;DjQ34965;YGL49618
5832;5833;Picknick am Wegesrand;Arkadi Strugatzki, Boris Strugatzki;1972.0;Roman;DNc40128;wGd82615
5833;5834;Picknick am Wegesrand;Arkadi Strugatzki, Boris Strugatzki;1972.0;Roman;xlM49708;xGX34618
5834;5835;Picknick am Wegesrand;Arkadi Strugatzki, Boris Strugatzki;1972.0;Roman;VGk41378;RtD27906
5835;5836;Picknick am Wegesrand;Arkadi Strugatzki, Boris Strugatzki;1972.0;Roman;TMk45620;Kek80795
5836;5837;Picknick am Wegesrand;Arkadi Strugatzki, Boris Strugatzki;1972.0;Roman;Vyt50928;FlE12687
5837;5838;Sophies Wahl;William Styron;1979.0;Roman;GhC71056;EJD60532
5838;5839;Sophies Wahl;William Styron;1979.0;Roman;geh07835;yCs84269
5839;5840;Sophies Wahl;William Styron;1979.0;Roman;Opz83125;Ayh31507
5840;5841;Sophies Wahl;William Styron;1979.0;Roman;FRx26140;Klu45917
5841;5842;Sophies Wahl;William Styron;1979.0;Roman;TNd30198;ybF90264
5842;5843;Sophies Wahl;William Styron;1979.0;Roman;UIT83506;HgO52713
5843;5844;Sophies Wahl;William Styron;1979.0;Roman;kMh21946;cdr90167
5844;5845;Sophies Wahl;William Styron;1979.0;Roman;xjY19204;tov17208
5845;5846;Die Geheimnisse von Paris;Eugène Sue;1842.0;Roman;xEL16497;yMV83749
5846;5847;Die Geheimnisse von Paris;Eugène Sue;1842.0;Roman;TEY64950;QJd36152
5847;5848;Die Geheimnisse von Paris;Eugène Sue;1842.0;Roman;NjC10269;nic92754
5848;5849;Die Geheimnisse von Paris;Eugène Sue;1842.0;Roman;eKr86012;Kxb54982
5849;5850;Die Geheimnisse von Paris;Eugène Sue;1842.0;Roman;TEk21075;BYz96781
5850;5851;Die Geheimnisse von Paris;Eugène Sue;1842.0;Roman;EGM31695;pRH84129
5851;5852;Die Geheimnisse von Paris;Eugène Sue;1842.0;Roman;tel37458;VoL37419
5852;5853;Das Parfum;Patrick Süskind;1985.0;Roman;gpZ23586;ZrY82457
5853;5854;Das Parfum;Patrick Süskind;1985.0;Roman;Vcj07214;sfV50823
5854;5855;Das Parfum;Patrick Süskind;1985.0;Roman;qVd93687;tBY52736
5855;5856;Das Parfum;Patrick Süskind;1985.0;Roman;UAo83246;Qoz85372
5856;5857;Das Parfum;Patrick Süskind;1985.0;Roman;ImR57218;kub10543
5857;5858;Die Waffen nieder!;Bertha von Suttner;1889.0;Roman;Wfw45032;cKQ02841
5858;5859;Die Waffen nieder!;Bertha von Suttner;1889.0;Roman;bSp67801;Yfu70926
5859;5860;Die Waffen nieder!;Bertha von Suttner;1889.0;Roman;IZc27903;cfJ81026
5860;5861;Die Waffen nieder!;Bertha von Suttner;1889.0;Roman;inW79836;vtr95174
5861;5862;Die Waffen nieder!;Bertha von Suttner;1889.0;Roman;Hyw49835;qRY02783
5862;5863;Die Waffen nieder!;Bertha von Suttner;1889.0;Roman;tji51730;rSR67403
5863;5864;Die Waffen nieder!;Bertha von Suttner;1889.0;Roman;JDi62439;GOU56921
5864;5865;Die Waffen nieder!;Bertha von Suttner;1889.0;Roman;WDt56819;QJX35498
5865;5866;Zeno Cosini;Italo Svevo;1923.0;Roman;XEk02316;uwS30961
5866;5867;Zeno Cosini;Italo Svevo;1923.0;Roman;lRW23804;dwe17096
5867;5868;Zeno Cosini;Italo Svevo;1923.0;Roman;Ieb72438;cvt47129
5868;5869;Zeno Cosini;Italo Svevo;1923.0;Roman;OvW25983;uYe45798
5869;5870;Zeno Cosini;Italo Svevo;1923.0;Roman;PZS18476;NBC74260
5870;5871;Zeno Cosini;Italo Svevo;1923.0;Roman;XNb37482;CkK24875
5871;5872;Gullivers Reisen;Jonathan Swift;1726.0;Roman;EMi14826;Zrf53901
5872;5873;Gullivers Reisen;Jonathan Swift;1726.0;Roman;XCo25609;tHE94612
5873;5874;Gullivers Reisen;Jonathan Swift;1726.0;Roman;HdD51748;qCA23864
5874;5875;Gullivers Reisen;Jonathan Swift;1726.0;Roman;NBA67542;gvr17024
5875;5876;Gullivers Reisen;Jonathan Swift;1726.0;Roman;GOg71860;zoh45087
5876;5877;Gullivers Reisen;Jonathan Swift;1726.0;Roman;tSY36580;Mkb34172
5877;5878;Die schöne Frau Seidenmann;Andrzej Szczypiorski;1986.0;Roman;SOk98347;VxS63249
5878;5879;Die schöne Frau Seidenmann;Andrzej Szczypiorski;1986.0;Roman;tqs48365;ljf81534
5879;5880;Die schöne Frau Seidenmann;Andrzej Szczypiorski;1986.0;Roman;NIR64852;yUz53491
5880;5881;Die schöne Frau Seidenmann;Andrzej Szczypiorski;1986.0;Roman;hVG36084;Ppj08341
5881;5882;Die schöne Frau Seidenmann;Andrzej Szczypiorski;1986.0;Roman;AFt42361;pos76504
5882;5883;Die schöne Frau Seidenmann;Andrzej Szczypiorski;1986.0;Roman;DeS61908;ldx17829
5883;5884;Die schöne Frau Seidenmann;Andrzej Szczypiorski;1986.0;Roman;yWR24589;PBz68403
5884;5885;Erklärt Pereira;Antonio Tabucchi;1994.0;Roman;tmJ13620;ckf53209
5885;5886;Erklärt Pereira;Antonio Tabucchi;1994.0;Roman;qIQ79563;Pmv41876
5886;5887;Erklärt Pereira;Antonio Tabucchi;1994.0;Roman;ERk85126;ACi54179
5887;5888;Erklärt Pereira;Antonio Tabucchi;1994.0;Roman;VhX96754;XQN73164
5888;5889;Erklärt Pereira;Antonio Tabucchi;1994.0;Roman;sQu83459;ZyN94375
5889;5890;Germania;Tacitus;98.0;Sachbuch;KlR69254;wMl98745
5890;5891;Germania;Tacitus;98.0;Sachbuch;fUa75026;FYE14386
5891;5892;Germania;Tacitus;98.0;Sachbuch;yLh72154;jYD89543
5892;5893;Germania;Tacitus;98.0;Sachbuch;hGc04369;VKn80756
5893;5894;Germania;Tacitus;98.0;Sachbuch;vAq19630;GRV90163
5894;5895;Liedopfer;Rabindranath Tagore;1910.0;Lyrik;PrG72458;nFK28941
5895;5896;Liedopfer;Rabindranath Tagore;1910.0;Lyrik;UWd04936;Eux48396
5896;5897;Liedopfer;Rabindranath Tagore;1910.0;Lyrik;HEo37180;DGm30815
5897;5898;Liedopfer;Rabindranath Tagore;1910.0;Lyrik;igh59607;WlR12803
5898;5899;Liedopfer;Rabindranath Tagore;1910.0;Lyrik;sQz58123;YbP48507
5899;5900;Der Mensch im Kosmos;Pierre Teilhard de Chardin;1955.0;Sachbuch;hEZ74932;PEU21609
5900;5901;Der Mensch im Kosmos;Pierre Teilhard de Chardin;1955.0;Sachbuch;YQW94836;sUu54823
5901;5902;Der Mensch im Kosmos;Pierre Teilhard de Chardin;1955.0;Sachbuch;qOz50178;dZK07689
5902;5903;Der Mensch im Kosmos;Pierre Teilhard de Chardin;1955.0;Sachbuch;PjA69408;OYa07421
5903;5904;Der Mensch im Kosmos;Pierre Teilhard de Chardin;1955.0;Sachbuch;hXE37521;dPn18295
5904;5905;Der Mensch im Kosmos;Pierre Teilhard de Chardin;1955.0;Sachbuch;Fpl91632;zfe78395
5905;5906;Der Mensch im Kosmos;Pierre Teilhard de Chardin;1955.0;Sachbuch;fOv70459;FDq76128
5906;5907;Jahrmarkt der Eitelkeit;William Makepeace Thackeray;1848.0;Roman;JtA09637;erP28106
5907;5908;Jahrmarkt der Eitelkeit;William Makepeace Thackeray;1848.0;Roman;SiH03278;xMP48976
5908;5909;Jahrmarkt der Eitelkeit;William Makepeace Thackeray;1848.0;Roman;VUo07521;wkV84697
5909;5910;Jahrmarkt der Eitelkeit;William Makepeace Thackeray;1848.0;Roman;zpN76239;pcZ98062
5910;5911;Jahrmarkt der Eitelkeit;William Makepeace Thackeray;1848.0;Roman;YfC14786;iJI27436
5911;5912;Jahrmarkt der Eitelkeit;William Makepeace Thackeray;1848.0;Roman;Dct84219;wQr59063
5912;5913;Jahrmarkt der Eitelkeit;William Makepeace Thackeray;1848.0;Roman;CbX10278;eVl85621
5913;5914;Jahrmarkt der Eitelkeit;William Makepeace Thackeray;1848.0;Roman;MOl40796;PWv53182
5914;5915;Die Insel des zweiten Gesichts;Albert Vigoleis Thelen;1953.0;Roman;dBV85340;EyZ67590
5915;5916;Die Insel des zweiten Gesichts;Albert Vigoleis Thelen;1953.0;Roman;aSH69702;IUp97210
5916;5917;Die Insel des zweiten Gesichts;Albert Vigoleis Thelen;1953.0;Roman;pfn83502;YFZ78150
5917;5918;Die Insel des zweiten Gesichts;Albert Vigoleis Thelen;1953.0;Roman;evP41260;LFu34752
5918;5919;Die Insel des zweiten Gesichts;Albert Vigoleis Thelen;1953.0;Roman;WoA05934;kpC94603
5919;5920;Lausbubengeschichten;Ludwig Thoma;1905.0;Erzählung;uFg03984;vih15284
5920;5921;Lausbubengeschichten;Ludwig Thoma;1905.0;Erzählung;Bfx03674;yTJ52946
5921;5922;Lausbubengeschichten;Ludwig Thoma;1905.0;Erzählung;Xcl76415;wPi54879
5922;5923;Lausbubengeschichten;Ludwig Thoma;1905.0;Erzählung;sdx29604;qfH24693
5923;5924;Lausbubengeschichten;Ludwig Thoma;1905.0;Erzählung;vRm01485;Zsb23957
5924;5925;Walden oder Leben in den Wäldern;Henry David Thoreau;1854.0;Erzählung;Qyv67518;kVw43156
5925;5926;Walden oder Leben in den Wäldern;Henry David Thoreau;1854.0;Erzählung;Vby37895;mHy16382
5926;5927;Walden oder Leben in den Wäldern;Henry David Thoreau;1854.0;Erzählung;ziy28053;rTv53702
5927;5928;Walden oder Leben in den Wäldern;Henry David Thoreau;1854.0;Erzählung;GIc28149;fAj02915
5928;5929;Walden oder Leben in den Wäldern;Henry David Thoreau;1854.0;Erzählung;iux29784;SZi13872
5929;5930;Franz Sternbalds Wanderungen;Ludwig Tieck;1798.0;Roman;YaB65240;AUc03914
5930;5931;Franz Sternbalds Wanderungen;Ludwig Tieck;1798.0;Roman;HKw86721;gvH18605
5931;5932;Franz Sternbalds Wanderungen;Ludwig Tieck;1798.0;Roman;pFv50893;RsQ96087
5932;5933;Franz Sternbalds Wanderungen;Ludwig Tieck;1798.0;Roman;djF27459;lIi72619
5933;5934;Franz Sternbalds Wanderungen;Ludwig Tieck;1798.0;Roman;fDp09283;xJX42165
5934;5935;Franz Sternbalds Wanderungen;Ludwig Tieck;1798.0;Roman;QoG42701;rSa28793
5935;5936;Franz Sternbalds Wanderungen;Ludwig Tieck;1798.0;Roman;Qek95384;NfQ08571
5936;5937;Pallieter;Felix Timmermans;1916.0;Roman;Ybo74298;sEy40197
5937;5938;Pallieter;Felix Timmermans;1916.0;Roman;Tos85294;wDF01573
5938;5939;Pallieter;Felix Timmermans;1916.0;Roman;Nob48639;vxz79023
5939;5940;Pallieter;Felix Timmermans;1916.0;Roman;PAz75096;tiL81495
5940;5941;Pallieter;Felix Timmermans;1916.0;Roman;znU43586;Fyz68492
5941;5942;Pallieter;Felix Timmermans;1916.0;Roman;gim69418;LFW76349
5942;5943;Pallieter;Felix Timmermans;1916.0;Roman;vtW80571;Ljc48319
5943;5944;Kapo;Aleksandar Tišma;1987.0;Roman;SAE36109;UrO47528
5944;5945;Kapo;Aleksandar Tišma;1987.0;Roman;iPO06943;qiU46135
5945;5946;Kapo;Aleksandar Tišma;1987.0;Roman;ycW87064;mWM24081
5946;5947;Kapo;Aleksandar Tišma;1987.0;Roman;WBC67592;CcR70432
5947;5948;Kapo;Aleksandar Tišma;1987.0;Roman;OHa01459;iYH65901
5948;5949;Kapo;Aleksandar Tišma;1987.0;Roman;DOl20564;PjV71625
