ID_Bestand;Nr;Autor;Titel;Jahr;Art;Herkunft;Kennung;Zugriffsort
6594;1011;Georg Büchner;Woyzeck;1837;Drama;Deutschland;rRU45803;HwF26715
6595;1011;Georg Büchner;Woyzeck;1837;Drama;Deutschland;dIL83671;TNh59864
6596;1011;Georg Büchner;Woyzeck;1837;Drama;Deutschland;uSk26895;xcf86952
6597;1012;Pedro Calderón de la Barca;Das Leben ein Traum;1636;Drama;Spanien;vNd89071;CrV60345
6598;1012;Pedro Calderón de la Barca;Das Leben ein Traum;1636;Drama;Spanien;iJQ70819;ihJ29513
6599;1012;Pedro Calderón de la Barca;Das Leben ein Traum;1636;Drama;Spanien;NeQ89507;eEA59183
6600;1012;Pedro Calderón de la Barca;Das Leben ein Traum;1636;Drama;Spanien;LdE98314;cJv35820
6601;1012;Pedro Calderón de la Barca;Das Leben ein Traum;1636;Drama;Spanien;MGK58396;ZMQ10896
6602;1012;Pedro Calderón de la Barca;Das Leben ein Traum;1636;Drama;Spanien;nVD46532;jDX34582
6603;1012;Pedro Calderón de la Barca;Das Leben ein Traum;1636;Drama;Spanien;elp16590;YIC82914
6604;1013;Agatha Christie;Mord im Orient-Express;1934;Roman;Großbritannien;sHy91587;kCZ29387
6605;1013;Agatha Christie;Mord im Orient-Express;1934;Roman;Großbritannien;lfP37214;IjW72598
6606;1013;Agatha Christie;Mord im Orient-Express;1934;Roman;Großbritannien;fwc57204;USq01672
6607;1013;Agatha Christie;Mord im Orient-Express;1934;Roman;Großbritannien;MVk81297;AJZ58719
6608;1013;Agatha Christie;Mord im Orient-Express;1934;Roman;Großbritannien;TmZ25483;KaX30961
6609;1014;Marion Gräfin Dönhoff;Kindheit in Ostpreußen;1988;Autobiografie;Deutschland;nso50624;unH47631
6610;1014;Marion Gräfin Dönhoff;Kindheit in Ostpreußen;1988;Autobiografie;Deutschland;Tkm52043;wzG06732
6611;1014;Marion Gräfin Dönhoff;Kindheit in Ostpreußen;1988;Autobiografie;Deutschland;lrf91423;PWg21750
6612;1014;Marion Gräfin Dönhoff;Kindheit in Ostpreußen;1988;Autobiografie;Deutschland;Lrs60985;BJn06479
6613;1014;Marion Gräfin Dönhoff;Kindheit in Ostpreußen;1988;Autobiografie;Deutschland;ejZ89435;iHT40769
6614;1015;Friedrich Dürrenmatt;Die Physiker;1962;Drama;Schweiz;IVo93071;RQe37125
6615;1015;Friedrich Dürrenmatt;Die Physiker;1962;Drama;Schweiz;skB95734;hVA17293
6616;1015;Friedrich Dürrenmatt;Die Physiker;1962;Drama;Schweiz;PCy98621;Uxc65130
6617;1015;Friedrich Dürrenmatt;Die Physiker;1962;Drama;Schweiz;YPj64819;jZr02357
6618;1015;Friedrich Dürrenmatt;Die Physiker;1962;Drama;Schweiz;dAX82014;AhC32401
6619;1015;Friedrich Dürrenmatt;Die Physiker;1962;Drama;Schweiz;dkr38251;dWk81029
6620;1015;Friedrich Dürrenmatt;Die Physiker;1962;Drama;Schweiz;PsU93154;WZQ03967
6621;1016;Joachim Fest;Hitler. Eine Biographie;1973;Sachbuch;Deutschland;onU23760;ejF47150
6622;1016;Joachim Fest;Hitler. Eine Biographie;1973;Sachbuch;Deutschland;aEH01726;Oyi49283
6623;1016;Joachim Fest;Hitler. Eine Biographie;1973;Sachbuch;Deutschland;bWQ87342;dUH67824
6624;1016;Joachim Fest;Hitler. Eine Biographie;1973;Sachbuch;Deutschland;OiV86743;MzA46739
6625;1016;Joachim Fest;Hitler. Eine Biographie;1973;Sachbuch;Deutschland;srQ70469;oCm41538
6626;1016;Joachim Fest;Hitler. Eine Biographie;1973;Sachbuch;Deutschland;iOf65710;CRm31069
6627;1016;Joachim Fest;Hitler. Eine Biographie;1973;Sachbuch;Deutschland;FdK40769;lRw07639
6628;1016;Joachim Fest;Hitler. Eine Biographie;1973;Sachbuch;Deutschland;lTQ18562;Qwp69753
6629;1017;Helen Fielding;Bridget Jones. Schokolade zum Frühstück;1996;Roman;Großbritannien;mCu23416;zam18507
6630;1017;Helen Fielding;Bridget Jones. Schokolade zum Frühstück;1996;Roman;Großbritannien;Bmz69873;mgb03479
6631;1017;Helen Fielding;Bridget Jones. Schokolade zum Frühstück;1996;Roman;Großbritannien;ryb10375;JvU08764
6632;1017;Helen Fielding;Bridget Jones. Schokolade zum Frühstück;1996;Roman;Großbritannien;haQ28157;iLa93408
6633;1017;Helen Fielding;Bridget Jones. Schokolade zum Frühstück;1996;Roman;Großbritannien;Lkz97430;XUc52180
6634;1017;Helen Fielding;Bridget Jones. Schokolade zum Frühstück;1996;Roman;Großbritannien;iYa46238;bLm51039
6635;1017;Helen Fielding;Bridget Jones. Schokolade zum Frühstück;1996;Roman;Großbritannien;Rxt32785;QIB86135
6636;1017;Helen Fielding;Bridget Jones. Schokolade zum Frühstück;1996;Roman;Großbritannien;RGW89354;sEd97421
6637;1018;Ken Follett;Die Säulen der Erde;1989;Roman;Großbritannien;ejc72854;HSd89614
6638;1018;Ken Follett;Die Säulen der Erde;1989;Roman;Großbritannien;kFW61320;FvM41306
6639;1018;Ken Follett;Die Säulen der Erde;1989;Roman;Großbritannien;ObZ41597;NRK50869
6640;1018;Ken Follett;Die Säulen der Erde;1989;Roman;Großbritannien;pDw46159;Kij62401
6641;1018;Ken Follett;Die Säulen der Erde;1989;Roman;Großbritannien;iHX69053;FDn24893
6642;1019;Theodor Fontane;Effi Briest;1895;Roman;Deutschland;sRj61359;xAs91304
6643;1019;Theodor Fontane;Effi Briest;1895;Roman;Deutschland;gBO43720;VDa76504
6644;1019;Theodor Fontane;Effi Briest;1895;Roman;Deutschland;sZi17348;rdl80569
6645;1019;Theodor Fontane;Effi Briest;1895;Roman;Deutschland;ets19268;sqg12056
6646;1019;Theodor Fontane;Effi Briest;1895;Roman;Deutschland;krQ10526;Auw89124
6647;1019;Theodor Fontane;Effi Briest;1895;Roman;Deutschland;csE84621;JBs12304
6648;1019;Theodor Fontane;Effi Briest;1895;Roman;Deutschland;ZvM98021;YVB19245
6649;1020;Jonathan Franzen;Die Korrekturen;2001;Roman;USA;yqs19207;naj40971
6650;1020;Jonathan Franzen;Die Korrekturen;2001;Roman;USA;rAx19724;yud87146
6651;1020;Jonathan Franzen;Die Korrekturen;2001;Roman;USA;KXs96452;FPm12635
6652;1020;Jonathan Franzen;Die Korrekturen;2001;Roman;USA;LQm68951;fbl10524
6653;1020;Jonathan Franzen;Die Korrekturen;2001;Roman;USA;ktB54139;NaV78356
6654;1020;Jonathan Franzen;Die Korrekturen;2001;Roman;USA;xYF61092;Fve83790
6655;1021;Marianne Fredriksson;Hannas Töchter;1994;Roman;Schweden;EBL65420;EUl17492
6656;1021;Marianne Fredriksson;Hannas Töchter;1994;Roman;Schweden;Wvj46238;ngP92843
6657;1021;Marianne Fredriksson;Hannas Töchter;1994;Roman;Schweden;Xnl94186;Syf27150
6658;1021;Marianne Fredriksson;Hannas Töchter;1994;Roman;Schweden;sKW31974;NLw65389
6659;1021;Marianne Fredriksson;Hannas Töchter;1994;Roman;Schweden;xXE30157;okK20674
6660;1022;Elizabeth George;Gott schütze dieses Haus;1988;Roman;USA;lPc81529;Aqh74650
6661;1022;Elizabeth George;Gott schütze dieses Haus;1988;Roman;USA;hbi28017;dJK93278
6662;1022;Elizabeth George;Gott schütze dieses Haus;1988;Roman;USA;XDW41586;YJq08514
6663;1022;Elizabeth George;Gott schütze dieses Haus;1988;Roman;USA;KfQ15036;jyh07862
6664;1022;Elizabeth George;Gott schütze dieses Haus;1988;Roman;USA;Xyc89021;lTC05781
6665;1022;Elizabeth George;Gott schütze dieses Haus;1988;Roman;USA;fJl95031;fvq13264
6666;1022;Elizabeth George;Gott schütze dieses Haus;1988;Roman;USA;lsn34179;eDi60975
6667;1023;Ralph Giordano;Die Bertinis;1982;Roman;Deutschland;sgX30195;kOd76435
6668;1023;Ralph Giordano;Die Bertinis;1982;Roman;Deutschland;EmR92078;xyA64871
6669;1023;Ralph Giordano;Die Bertinis;1982;Roman;Deutschland;CnV53160;pDS41305
6670;1023;Ralph Giordano;Die Bertinis;1982;Roman;Deutschland;hiB28103;uzV72985
6671;1023;Ralph Giordano;Die Bertinis;1982;Roman;Deutschland;LuD14672;oWb20953
6672;1023;Ralph Giordano;Die Bertinis;1982;Roman;Deutschland;SbG29870;HOv56913
6673;1024;Johann Wolfgang von Goethe;Faust. Der Tragödie erster Teil;1808;Drama;Deutschland;ygn58972;InO10937
6674;1024;Johann Wolfgang von Goethe;Faust. Der Tragödie erster Teil;1808;Drama;Deutschland;VAQ29834;BYE69301
6675;1024;Johann Wolfgang von Goethe;Faust. Der Tragödie erster Teil;1808;Drama;Deutschland;UOP52730;Sti83916
6676;1024;Johann Wolfgang von Goethe;Faust. Der Tragödie erster Teil;1808;Drama;Deutschland;hEy74362;Twa80423
6677;1024;Johann Wolfgang von Goethe;Faust. Der Tragödie erster Teil;1808;Drama;Deutschland;ELA18495;aMP12078
6678;1024;Johann Wolfgang von Goethe;Faust. Der Tragödie erster Teil;1808;Drama;Deutschland;BKf61742;znK82639
6679;1024;Johann Wolfgang von Goethe;Faust. Der Tragödie erster Teil;1808;Drama;Deutschland;exj80952;Cbq80361
6680;1025;Noah Gordon;Der Medicus;1986;Roman;USA;ULl58743;gbU15348
6681;1025;Noah Gordon;Der Medicus;1986;Roman;USA;mSJ41607;qTH64093
6682;1025;Noah Gordon;Der Medicus;1986;Roman;USA;Rki85927;iAb53017
6683;1025;Noah Gordon;Der Medicus;1986;Roman;USA;dGW94506;XCB68507
6684;1025;Noah Gordon;Der Medicus;1986;Roman;USA;DIq70469;zwq89475
6685;1026;Martha Grimes;Inspector Jury sucht den Kennington-Smaragd;1983;Roman;USA;mMy60475;ZJQ57104
6686;1026;Martha Grimes;Inspector Jury sucht den Kennington-Smaragd;1983;Roman;USA;WTF43261;PZn07386
6687;1026;Martha Grimes;Inspector Jury sucht den Kennington-Smaragd;1983;Roman;USA;viP13280;hoO58407
6688;1026;Martha Grimes;Inspector Jury sucht den Kennington-Smaragd;1983;Roman;USA;Eaq38105;Dpk56391
6689;1026;Martha Grimes;Inspector Jury sucht den Kennington-Smaragd;1983;Roman;USA;ptW14370;Yhs61089
6690;1026;Martha Grimes;Inspector Jury sucht den Kennington-Smaragd;1983;Roman;USA;Qni17293;LYQ70423
6691;1026;Martha Grimes;Inspector Jury sucht den Kennington-Smaragd;1983;Roman;USA;Omc12704;hQL23496
6692;1027;John Grisham;Die Firma;1990;Roman;USA;EfI27415;rvJ34891
6693;1027;John Grisham;Die Firma;1990;Roman;USA;IDB07946;SBV70453
6694;1027;John Grisham;Die Firma;1990;Roman;USA;iqb39147;QeO56479
6695;1027;John Grisham;Die Firma;1990;Roman;USA;xTf27534;KpX52780
6696;1027;John Grisham;Die Firma;1990;Roman;USA;gWi37128;Him21673
6697;1027;John Grisham;Die Firma;1990;Roman;USA;Fbk96135;lmZ83254
6698;1027;John Grisham;Die Firma;1990;Roman;USA;rAY96405;BHh47195
6699;1028;Benoîte Groult;Salz auf unserer Haut;1988;Roman;Frankreich;OVy80913;CET26019
6700;1028;Benoîte Groult;Salz auf unserer Haut;1988;Roman;Frankreich;XTW75608;jrc19823
6701;1028;Benoîte Groult;Salz auf unserer Haut;1988;Roman;Frankreich;QBH21635;nkZ89256
6702;1028;Benoîte Groult;Salz auf unserer Haut;1988;Roman;Frankreich;uGx17540;IfC46715
6703;1028;Benoîte Groult;Salz auf unserer Haut;1988;Roman;Frankreich;YDt19752;QVw67159
6704;1028;Benoîte Groult;Salz auf unserer Haut;1988;Roman;Frankreich;fNr27094;cJi67123
6705;1028;Benoîte Groult;Salz auf unserer Haut;1988;Roman;Frankreich;iyn81276;DWc72659
6706;1029;Thomas Harris;Das Schweigen der Lämmer;1988;Roman;USA;AUZ45768;nDK05761
6707;1029;Thomas Harris;Das Schweigen der Lämmer;1988;Roman;USA;yzf37205;ezQ17053
6708;1029;Thomas Harris;Das Schweigen der Lämmer;1988;Roman;USA;kfl17683;toW18729
6709;1029;Thomas Harris;Das Schweigen der Lämmer;1988;Roman;USA;OWR08714;ORQ14396
6710;1029;Thomas Harris;Das Schweigen der Lämmer;1988;Roman;USA;Pal50876;KZn94256
6711;1029;Thomas Harris;Das Schweigen der Lämmer;1988;Roman;USA;PxK23540;xbf72659
6712;1030;Gerhart Hauptmann;Die Weber;1892;Drama;Deutschland;Dqp70561;ghz09462
6713;1030;Gerhart Hauptmann;Die Weber;1892;Drama;Deutschland;RJu87914;qZF05697
6714;1030;Gerhart Hauptmann;Die Weber;1892;Drama;Deutschland;WvA28604;MVg01378
6715;1030;Gerhart Hauptmann;Die Weber;1892;Drama;Deutschland;LSd19342;wNe12987
6716;1030;Gerhart Hauptmann;Die Weber;1892;Drama;Deutschland;LoD83452;oka21430
6717;1030;Gerhart Hauptmann;Die Weber;1892;Drama;Deutschland;LRM49620;fnB06395
6718;1031;Georg Hegel;Phänomenologie des Geistes;1807;Philosophie;Deutschland;UMB21764;ghu12634
6719;1031;Georg Hegel;Phänomenologie des Geistes;1807;Philosophie;Deutschland;uWs93824;OIU75841
6720;1031;Georg Hegel;Phänomenologie des Geistes;1807;Philosophie;Deutschland;dfV57964;IWm12749
6721;1031;Georg Hegel;Phänomenologie des Geistes;1807;Philosophie;Deutschland;FSf13460;bHZ15742
6722;1031;Georg Hegel;Phänomenologie des Geistes;1807;Philosophie;Deutschland;Yik04853;bZH93427
6723;1031;Georg Hegel;Phänomenologie des Geistes;1807;Philosophie;Deutschland;tRA79354;tvE87620
6724;1031;Georg Hegel;Phänomenologie des Geistes;1807;Philosophie;Deutschland;xNl69582;suw91246
6725;1032;Hugo von Hofmannsthal;Jedermann;1911;Drama;Österreich;gsO01983;GWA58430
6726;1032;Hugo von Hofmannsthal;Jedermann;1911;Drama;Österreich;pBq40761;tsj51469
6727;1032;Hugo von Hofmannsthal;Jedermann;1911;Drama;Österreich;ltY46538;Uaj82345
6728;1032;Hugo von Hofmannsthal;Jedermann;1911;Drama;Österreich;QDL84902;VIX74581
6729;1032;Hugo von Hofmannsthal;Jedermann;1911;Drama;Österreich;Alr57132;orZ82490
6730;1032;Hugo von Hofmannsthal;Jedermann;1911;Drama;Österreich;OWK17596;QkE02173
6731;1032;Hugo von Hofmannsthal;Jedermann;1911;Drama;Österreich;IiB94750;FTZ25069
6732;1033;Nick Hornby;High Fidelity;1995;Roman;Großbritannien;itQ89234;CSO26841
6733;1033;Nick Hornby;High Fidelity;1995;Roman;Großbritannien;wvt95317;TPC69012
6734;1033;Nick Hornby;High Fidelity;1995;Roman;Großbritannien;ykG79402;NoV90864
6735;1033;Nick Hornby;High Fidelity;1995;Roman;Großbritannien;EBJ47983;Eih84065
6736;1033;Nick Hornby;High Fidelity;1995;Roman;Großbritannien;WbS39160;oCH86932
6737;1033;Nick Hornby;High Fidelity;1995;Roman;Großbritannien;aqm93801;Edb05687
6738;1033;Nick Hornby;High Fidelity;1995;Roman;Großbritannien;eSB83169;rFJ01879
6739;1033;Nick Hornby;High Fidelity;1995;Roman;Großbritannien;QGJ84370;JHR56348
6740;1034;Siri Hustvedt;Was ich liebte;2003;Roman;USA;Rio93062;hqy32468
6741;1034;Siri Hustvedt;Was ich liebte;2003;Roman;USA;dzj28345;iZD27843
6742;1034;Siri Hustvedt;Was ich liebte;2003;Roman;USA;HbG08571;Kkn37052
6743;1034;Siri Hustvedt;Was ich liebte;2003;Roman;USA;yXQ03428;qoM01452
6744;1034;Siri Hustvedt;Was ich liebte;2003;Roman;USA;Zue49836;Ifi31690
6745;1035;Henrik Ibsen;Nora oder Ein Puppenheim;1879;Drama;Norwegen;SsF79260;kXZ73456
6746;1035;Henrik Ibsen;Nora oder Ein Puppenheim;1879;Drama;Norwegen;Kcs68243;nwo25079
6747;1035;Henrik Ibsen;Nora oder Ein Puppenheim;1879;Drama;Norwegen;xhU86173;lGo23815
6748;1035;Henrik Ibsen;Nora oder Ein Puppenheim;1879;Drama;Norwegen;xFP09475;hgJ27534
6749;1035;Henrik Ibsen;Nora oder Ein Puppenheim;1879;Drama;Norwegen;Zns62910;tVh38942
6750;1035;Henrik Ibsen;Nora oder Ein Puppenheim;1879;Drama;Norwegen;bkf56213;azG95307
6751;1036;Florian Illies;Generation Golf;2000;Roman;Deutschland;hlx56378;qHK24375
6752;1036;Florian Illies;Generation Golf;2000;Roman;Deutschland;pbL60851;cJd31072
6753;1036;Florian Illies;Generation Golf;2000;Roman;Deutschland;TkS90284;XKB35982
6754;1036;Florian Illies;Generation Golf;2000;Roman;Deutschland;xik62704;VhS29018
6755;1036;Florian Illies;Generation Golf;2000;Roman;Deutschland;Yop30124;Glb25384
6756;1036;Florian Illies;Generation Golf;2000;Roman;Deutschland;OLk90847;OQk24935
6757;1036;Florian Illies;Generation Golf;2000;Roman;Deutschland;BsX67159;mGA84036
6758;1036;Florian Illies;Generation Golf;2000;Roman;Deutschland;Ghg29187;TAE29715
6759;1037;Janosch;Oh, wie schön ist Panama;1978;Kinderbuch;Deutschland;pAc69782;mzk20813
6760;1037;Janosch;Oh, wie schön ist Panama;1978;Kinderbuch;Deutschland;LnO49180;oGU68231
6761;1037;Janosch;Oh, wie schön ist Panama;1978;Kinderbuch;Deutschland;Wgi90582;ytL86245
6762;1037;Janosch;Oh, wie schön ist Panama;1978;Kinderbuch;Deutschland;jYc76308;pRt65492
6763;1037;Janosch;Oh, wie schön ist Panama;1978;Kinderbuch;Deutschland;vCP53249;xuv43985
6764;1038;Wladimir Kaminer;Russendisko;2000;Erzählung;Russland;qdt40279;Hof05473
6765;1038;Wladimir Kaminer;Russendisko;2000;Erzählung;Russland;WJT52637;gMu42561
6766;1038;Wladimir Kaminer;Russendisko;2000;Erzählung;Russland;xOV31475;TOK43180
6767;1038;Wladimir Kaminer;Russendisko;2000;Erzählung;Russland;zhF78509;bOL08913
6768;1038;Wladimir Kaminer;Russendisko;2000;Erzählung;Russland;hNv76851;vau46510
6769;1039;Heinrich von Kleist;Der zerbrochne Krug;1811;Drama;Deutschland;RwD23089;pjM87642
6770;1039;Heinrich von Kleist;Der zerbrochne Krug;1811;Drama;Deutschland;hvi61059;JpO67154
6771;1039;Heinrich von Kleist;Der zerbrochne Krug;1811;Drama;Deutschland;Ghs51876;Mgx64510
6772;1039;Heinrich von Kleist;Der zerbrochne Krug;1811;Drama;Deutschland;hKW17835;cqS03564
6773;1039;Heinrich von Kleist;Der zerbrochne Krug;1811;Drama;Deutschland;ozX35267;wmH80754
6774;1039;Heinrich von Kleist;Der zerbrochne Krug;1811;Drama;Deutschland;nQP04513;VWO79142
6775;1039;Heinrich von Kleist;Der zerbrochne Krug;1811;Drama;Deutschland;dFa48705;ZwE20948
6776;1039;Heinrich von Kleist;Der zerbrochne Krug;1811;Drama;Deutschland;ivY17086;XSr46039
6777;1040;Hildegard Knef;Der geschenkte Gaul;1970;Autobiografie;Deutschland;bFO26304;Lbx76809
6778;1040;Hildegard Knef;Der geschenkte Gaul;1970;Autobiografie;Deutschland;oYB29184;OqL03579
6779;1040;Hildegard Knef;Der geschenkte Gaul;1970;Autobiografie;Deutschland;Mye30578;BQS94568
6780;1040;Hildegard Knef;Der geschenkte Gaul;1970;Autobiografie;Deutschland;KpX31905;cyA06217
6781;1040;Hildegard Knef;Der geschenkte Gaul;1970;Autobiografie;Deutschland;FpJ74291;DtA35796
6782;1041;Heinz G. Konsalik;Der Arzt von Stalingrad;1956;Roman;Deutschland;yjJ71695;QOT09617
6783;1041;Heinz G. Konsalik;Der Arzt von Stalingrad;1956;Roman;Deutschland;Dlq26348;pfo24860
6784;1041;Heinz G. Konsalik;Der Arzt von Stalingrad;1956;Roman;Deutschland;dCU24985;VJr08543
6785;1041;Heinz G. Konsalik;Der Arzt von Stalingrad;1956;Roman;Deutschland;Mtw98067;wrL70943
6786;1041;Heinz G. Konsalik;Der Arzt von Stalingrad;1956;Roman;Deutschland;jcK59287;OIn91520
6787;1041;Heinz G. Konsalik;Der Arzt von Stalingrad;1956;Roman;Deutschland;AFx81349;lUb59742
6788;1042;Ildiko von Kürthy;Mondscheintarif;1999;Roman;Deutschland;LTl97483;vHM54623
6789;1042;Ildiko von Kürthy;Mondscheintarif;1999;Roman;Deutschland;src14670;kQH19056
6790;1042;Ildiko von Kürthy;Mondscheintarif;1999;Roman;Deutschland;BHb35678;INm90548
6791;1042;Ildiko von Kürthy;Mondscheintarif;1999;Roman;Deutschland;MnP59036;uTX75910
6792;1042;Ildiko von Kürthy;Mondscheintarif;1999;Roman;Deutschland;ZEn91270;dxk56284
6793;1042;Ildiko von Kürthy;Mondscheintarif;1999;Roman;Deutschland;uLI93245;VGp79632
6794;1042;Ildiko von Kürthy;Mondscheintarif;1999;Roman;Deutschland;KHg51769;cmI25670
6795;1043;Gotthold Ephraim Lessing;Nathan der Weise;1797;Drama;Deutschland;Vdo50639;AQU87041
6796;1043;Gotthold Ephraim Lessing;Nathan der Weise;1797;Drama;Deutschland;Pcx03127;yZJ12697
6797;1043;Gotthold Ephraim Lessing;Nathan der Weise;1797;Drama;Deutschland;lLN70523;Bjt31724
6798;1043;Gotthold Ephraim Lessing;Nathan der Weise;1797;Drama;Deutschland;mtg19253;zkV51872
6799;1043;Gotthold Ephraim Lessing;Nathan der Weise;1797;Drama;Deutschland;WxD19320;PBI86013
6800;1044;Hera Lind;Das Superweib;1994;Roman;Deutschland;eid29608;uXt01358
6801;1044;Hera Lind;Das Superweib;1994;Roman;Deutschland;KUg91457;UnH47219
6802;1044;Hera Lind;Das Superweib;1994;Roman;Deutschland;eKd96024;wdx73810
6803;1044;Hera Lind;Das Superweib;1994;Roman;Deutschland;TcQ37462;Hyq43102
6804;1044;Hera Lind;Das Superweib;1994;Roman;Deutschland;MCE29841;djR91608
6805;1044;Hera Lind;Das Superweib;1994;Roman;Deutschland;RpS36594;KAt07239
6806;1044;Hera Lind;Das Superweib;1994;Roman;Deutschland;PCa95480;hLX59340
6807;1045;Charlotte Link;Sturmzeit;1991;Roman;Deutschland;jZI72613;ngW86057
6808;1045;Charlotte Link;Sturmzeit;1991;Roman;Deutschland;xtA76953;GAL45067
6809;1045;Charlotte Link;Sturmzeit;1991;Roman;Deutschland;JWa95701;kLB03178
6810;1045;Charlotte Link;Sturmzeit;1991;Roman;Deutschland;jnW23498;vFM74216
6811;1045;Charlotte Link;Sturmzeit;1991;Roman;Deutschland;YdH49265;FnB54813
6812;1045;Charlotte Link;Sturmzeit;1991;Roman;Deutschland;fHz03276;qDj45920
6813;1045;Charlotte Link;Sturmzeit;1991;Roman;Deutschland;NxR36872;dfe09327
6814;1046;Loriot;Das Frühstücksei. Gesammelte dramatische Geschichten;2003;Erzählung;Deutschland;bEe39547;UlQ68430
6815;1046;Loriot;Das Frühstücksei. Gesammelte dramatische Geschichten;2003;Erzählung;Deutschland;Rgx48620;czv97038
6816;1046;Loriot;Das Frühstücksei. Gesammelte dramatische Geschichten;2003;Erzählung;Deutschland;zMj75063;Xgq54632
6817;1046;Loriot;Das Frühstücksei. Gesammelte dramatische Geschichten;2003;Erzählung;Deutschland;ZuJ12793;TAe16240
6818;1046;Loriot;Das Frühstücksei. Gesammelte dramatische Geschichten;2003;Erzählung;Deutschland;brj50781;oAN48507
6819;1046;Loriot;Das Frühstücksei. Gesammelte dramatische Geschichten;2003;Erzählung;Deutschland;wWl09146;RPv75402
6820;1046;Loriot;Das Frühstücksei. Gesammelte dramatische Geschichten;2003;Erzählung;Deutschland;MdR07932;vri95273
6821;1046;Loriot;Das Frühstücksei. Gesammelte dramatische Geschichten;2003;Erzählung;Deutschland;sqi24056;qVm23197
6822;1047;Heinrich Mann;Die Vollendung des Königs Henri Quatre;1938;Roman;Deutschland;soS89065;Fsq34175
6823;1047;Heinrich Mann;Die Vollendung des Königs Henri Quatre;1938;Roman;Deutschland;mzK62875;YMd69503
6824;1047;Heinrich Mann;Die Vollendung des Königs Henri Quatre;1938;Roman;Deutschland;usP39680;swx62871
6825;1047;Heinrich Mann;Die Vollendung des Königs Henri Quatre;1938;Roman;Deutschland;xgG17258;NZp08341
6826;1047;Heinrich Mann;Die Vollendung des Königs Henri Quatre;1938;Roman;Deutschland;Ljx56384;MZS91347
6827;1047;Heinrich Mann;Die Vollendung des Königs Henri Quatre;1938;Roman;Deutschland;pht81740;igb29135
6828;1047;Heinrich Mann;Die Vollendung des Königs Henri Quatre;1938;Roman;Deutschland;ebX07625;rqt13067
6829;1047;Heinrich Mann;Die Vollendung des Königs Henri Quatre;1938;Roman;Deutschland;epz35278;ioB36095
6830;1048;Arthur Miller;Der Tod des Handlungsreisenden;1949;Drama;USA;Ist58794;fWa38654
6831;1048;Arthur Miller;Der Tod des Handlungsreisenden;1949;Drama;USA;Ztv36278;ael16835
6832;1048;Arthur Miller;Der Tod des Handlungsreisenden;1949;Drama;USA;WYN27465;Nou32409
6833;1048;Arthur Miller;Der Tod des Handlungsreisenden;1949;Drama;USA;iJV25674;WlR46290
6834;1048;Arthur Miller;Der Tod des Handlungsreisenden;1949;Drama;USA;oHe80436;ZMh67943
6835;1048;Arthur Miller;Der Tod des Handlungsreisenden;1949;Drama;USA;DLO56742;Uai13809
6836;1048;Arthur Miller;Der Tod des Handlungsreisenden;1949;Drama;USA;zON45023;jeI53984
6837;1049;Walter Moers;Die 13½ Leben des Käpt’n Blaubär;1999;Roman;Deutschland;Fgh04629;iUZ98041
6838;1049;Walter Moers;Die 13½ Leben des Käpt’n Blaubär;1999;Roman;Deutschland;SeH62178;tlz74165
